Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
55	91.39117	1.8469743	94.63858	87.97581	92.662094	0.14351806	92.79855	92.35669	129.70967	74.2	219999	53.905933	12.263633	116.52449	39.603554	-54.409664	3.2203174	754.5695476531982
56	91.87554	1.8555006	94.8243	89.08603	92.16484	1.1908245	92.966156	89.69457	120.333336	79.2	223999	53.669216	12.961724	117.65568	39.27884	-54.18386	2.820011	765.5070402622223
57	91.950836	1.5306607	94.553314	89.04201	91.796196	1.4193366	93.04691	89.8067	119.818184	83.0	227999	54.25234	13.340712	116.830925	39.796738	-54.814034	2.7480986	776.4837989807129
58	91.55232	1.903406	94.669586	88.32089	92.088554	1.2352753	93.0082	90.02013	124.46875	79.9	231999	55.382458	13.471687	117.23828	40.27201	-55.941166	2.6460874	787.4516096115112
59	92.22734	1.7664046	95.14	88.41853	92.91447	0.08720478	92.98991	92.68562	114.97143	71.5	235999	55.955402	13.313234	116.0552	40.519974	-56.5023	2.7812274	798.3860929012299
60	91.550125	1.7602817	94.87663	89.33793	92.82381	0.10618883	92.96862	92.67766	127.34375	72.5	239999	56.39157	13.143194	116.31351	41.055107	-56.923344	2.6547031	809.5743548870087
61	91.98801	2.0848193	94.77977	87.736565	92.98488	0.06626349	93.07587	92.840744	117.84849	70.8	243999	56.66961	13.195546	115.42847	41.324715	-57.206688	2.5303388	820.5452773571014
62	91.40492	2.2289298	94.88792	87.818	92.987236	0.09528535	93.10393	92.825	128.21875	70.8	247999	56.990387	13.336626	115.28319	41.36064	-57.518013	2.6681373	831.2510361671448
63	92.15023	2.0192878	94.705765	88.40687	92.90675	0.11034344	93.004974	92.6575	116.606064	71.7	251999	57.06158	13.377566	110.93133	40.99835	-57.58294	2.7002246	841.9722516536713
64	91.1083	2.2937737	94.96477	85.57525	92.76001	0.12543897	92.88448	92.52356	131.83871	73.0	255999	57.225285	13.21912	109.13782	40.897346	-57.742363	2.528367	852.6567542552948
65	91.850464	2.106187	94.92045	88.81464	93.02008	0.09020055	93.20235	92.88574	120.42424	70.3	259999	57.29514	13.139856	107.42937	40.70933	-57.804314	2.2123914	863.4775841236115
66	91.52561	2.2995334	94.67579	86.97289	92.593895	1.0849814	93.171844	90.35625	124.36364	74.7	263999	57.184624	13.248603	105.870766	40.712666	-57.66592	2.287427	874.1649165153503
67	91.13346	1.8368202	94.41302	87.38661	93.11855	0.07063207	93.257805	93.01553	130.53334	69.2	267999	57.09422	13.353607	104.26506	40.126442	-57.58843	2.1563067	884.9355826377869
68	91.96341	1.7852447	95.413185	88.89079	93.12937	0.070286445	93.23211	93.00644	118.35294	69.2	271999	57.102528	13.512525	104.6391	40.2315	-57.590363	2.014537	895.6406590938568
69	91.760796	1.7758759	94.664566	88.24409	92.966286	0.038344115	93.02238	92.911835	120.121216	70.7	275999	57.251522	13.674099	104.50179	40.113342	-57.75044	1.91798	906.3938915729523
70	91.14775	1.6527762	94.181076	87.93781	93.139175	0.03547709	93.19659	93.10374	132.16129	69.0	279999	57.596424	13.590082	104.369125	40.379414	-58.096775	2.1668658	917.664956331253
71	91.067024	1.8664788	94.87565	87.304665	93.210434	0.05757074	93.29536	93.10197	131.76666	68.2	283999	57.740627	13.543548	104.881996	39.8881	-58.232594	2.0101285	928.771378993988
72	91.45526	1.8822435	94.81113	88.30621	93.26541	0.0713506	93.39907	93.19396	125.935486	67.8	287999	57.8565	13.53589	106.18255	40.245068	-58.337418	2.075235	939.5562915802002
73	90.86215	1.6095456	94.59131	87.89481	93.30411	0.07118818	93.39937	93.205284	134.83333	67.4	291999	57.63413	13.704806	106.86738	40.368565	-58.10347	2.055151	950.3437790870667
74	91.67507	1.8106687	94.79849	87.46894	93.289	0.05522536	93.347885	93.20137	122.606064	67.4	295999	57.65743	13.838924	106.010155	39.728424	-58.14392	2.162583	961.0646114349365
75	90.95543	1.5169034	94.40728	88.66046	93.26174	0.06241315	93.38581	93.20156	133.9	67.6	299999	57.88271	13.788305	106.20682	39.47661	-58.36615	2.1777558	971.8019068241119
76	91.390205	1.8607252	94.772575	88.05383	93.307396	0.06653864	93.388916	93.20205	126.354836	67.4	303999	58.050453	13.898696	106.4454	39.244	-58.536343	2.2702823	982.4731547832489
77	91.02752	1.4476593	94.68989	88.99047	93.352486	0.03510754	93.39506	93.30329	133.96666	67.0	307999	58.33489	13.812966	105.92377	39.636307	-58.814304	2.3057306	993.1934494972229
78	90.854195	1.6422349	94.43682	87.92386	93.298164	0.030183703	93.31375	93.20846	135.53334	67.1	311999	58.336456	13.938364	106.041466	39.009727	-58.81955	2.030867	1004.3526096343994
79	91.03474	1.7252796	94.35349	88.10163	93.34621	0.061461177	93.39982	93.20164	134.63333	67.1	315999	58.596867	13.95772	105.3363	39.329926	-59.07512	1.926283	1015.2312290668488
80	91.31352	2.205049	94.81244	86.11131	93.31223	0.059623152	93.39637	93.20136	128.29033	67.2	319999	58.650322	13.986649	104.39276	39.108	-59.127968	2.2898424	1026.2411625385284
81	91.41924	1.9609607	95.1692	88.30031	93.32172	0.065969355	93.399506	93.201294	128.70967	67.2	323999	58.805767	13.924104	103.69802	39.28785	-59.283634	1.8888035	1037.1601877212524
82	90.610954	1.2677567	94.04788	86.97427	93.30284	0.07074887	93.39544	93.20222	140.39285	67.3	327999	58.88968	13.946353	104.43873	39.77569	-59.358086	1.9972578	1047.8970255851746
83	91.35887	1.4285239	94.850815	89.28773	93.335464	0.03834018	93.399536	93.30197	130.58064	67.0	331999	58.962364	14.003291	104.506065	39.545517	-59.43101	2.004745	1058.784924507141
84	90.75789	1.3256661	94.236885	88.87676	93.40923	0.07395711	93.492966	93.30122	137.41379	66.3	335999	59.0035	14.009314	104.33328	40.339462	-59.46868	1.7109653	1069.5223200321198
85	91.29805	1.6972337	94.377975	87.97993	93.3152	0.04506441	93.38507	93.20838	127.09677	67.1	339999	59.072636	14.04582	103.718895	40.06485	-59.539146	1.816649	1080.3599381446838
86	91.218735	2.0124633	95.10828	88.009056	93.30971	0.051475488	93.369	93.20483	129.03226	67.2	343999	59.04145	14.077576	103.6009	39.695366	-59.490612	1.9343829	1091.097327709198
