Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
43	-46.762394	1.6357142	-44.544342	-49.16342	-0.83975947	0.016236637	-0.8194979	-0.8619349	999.0	999.0	171999	0.028192557	0.068856135	1.5511471	-0.17073882	-0.074614614	2.7958504e-05	1341.0884597301483
44	-46.82	0.5930983	-45.9117	-47.57038	-0.79688823	0.005465088	-0.7909278	-0.80696267	999.0	999.0	175999	0.03524896	0.06571164	1.8739421	-0.32331148	-0.083931796	0.019122923	1374.0067598819733
45	-47.27253	1.3197803	-45.618057	-49.246834	-0.07086757	0.0049357386	-0.06611498	-0.08206746	999.0	999.0	179999	0.073273264	0.08964091	3.0924263	-0.23145998	-0.1226098	0.075077504	1403.4535067081451
46	-47.77646	0.53554237	-46.849007	-48.09842	-0.5332285	0.001446731	-0.5306678	-0.5362586	999.0	999.0	183999	0.10787147	0.13312739	4.5470967	-0.23489839	-0.15718701	0.072902806	1432.4317424297333
47	-47.66797	0.87114793	-46.69745	-48.666866	-0.2204881	0.014781543	-0.21053994	-0.2594486	999.0	999.0	187999	0.12586237	0.17407182	6.9742856	-0.30239236	-0.174406	0.08749452	1461.8804993629456
48	-48.223286	1.7383684	-46.415268	-49.96297	-0.8357078	0.005260543	-0.8278597	-0.8425277	999.0	999.0	191999	0.12972459	0.2596559	9.602576	-0.6927808	-0.17741488	0.06681477	1490.966418504715
49	44.505684	47.266148	79.13804	-48.93221	-0.90777653	0.0031780414	-0.9045111	-0.91234577	724.0	999.0	195999	0.13892993	0.38755384	20.444567	-0.67309403	-0.19177265	0.1282151	1519.6341037750244
50	15.765508	63.49138	85.47753	-48.248573	14.910733	37.99749	92.148415	-4.0954995	707.0	920.2	199999	0.367478	1.1873641	44.955265	-1.0418582	-0.43827355	0.19088806	1548.1119861602783
51	78.07267	10.449203	88.37117	52.528584	57.40624	51.584927	92.65414	-21.389559	413.5	415.7	203999	1.3461168	3.232933	96.24743	-2.0704684	-1.498482	0.17572549	1584.186992406845
52	89.06277	3.5241501	93.63518	76.786995	93.903625	0.22210349	94.14696	93.5348	182.26086	80.3	207999	5.1628118	7.5826964	137.59207	-2.6317701	-5.5552316	0.3235021	1609.6042330265045
53	89.40054	2.1358175	91.297356	81.08103	92.63393	1.1909922	93.48561	90.59001	164.79167	111.2	211999	13.052943	12.450307	139.3734	-1.2113819	-13.6814375	0.84058726	1636.0864803791046
54	90.43303	1.4300301	94.41439	87.6855	93.48252	0.06215355	93.57016	93.407585	144.07143	66.1	215999	24.022324	17.17577	130.3001	2.2959719	-24.895382	1.9706182	1663.0057952404022
55	91.25723	1.7168022	94.64049	89.21441	93.14233	0.21015069	93.38514	92.76295	129.35484	69.5	219999	35.689644	17.005669	110.83319	11.154456	-36.643627	2.8775957	1690.8638372421265
56	91.5817	3.8051066	94.65258	74.95554	92.81285	0.045760922	92.888916	92.731186	124.96774	72.3	223999	46.60019	14.010412	112.784706	21.940971	-47.571915	3.208919	1716.921558856964
57	90.98202	2.4677138	94.67587	84.650444	93.15264	0.038420964	93.1985	93.10535	134.33333	69.0	227999	51.654247	11.153566	109.979515	31.879131	-52.28221	3.162832	1744.185051202774
58	91.32894	2.1506112	94.852394	86.9121	92.17313	1.6801134	93.306656	89.12676	128.51613	79.2	231999	53.018612	10.526237	111.45767	37.292492	-53.64858	3.064221	1775.535012960434
59	91.30752	2.1354644	94.52173	86.54587	93.04173	0.033470094	93.09412	93.00564	127.375	70.0	235999	53.171017	10.0126705	112.67164	38.59299	-53.680244	2.9457695	1805.4300606250763
60	91.0605	1.8345643	94.28952	88.70714	92.81105	0.95077163	93.19629	89.96234	131.8	72.4	239999	51.95629	10.653061	113.68655	38.305485	-52.447044	2.9622457	1839.280003786087
61	91.076324	1.5586312	94.50059	88.98983	93.08613	0.030594936	93.12701	93.018486	131.76666	69.8	243999	51.604034	11.68189	114.36812	38.458168	-52.142742	2.8705966	1881.7109062671661
62	91.62145	2.1741312	94.89012	88.03102	93.20025	0.041927136	93.24877	93.14053	125.181816	68.4	247999	52.69606	11.780815	115.00975	38.385418	-53.308296	2.8439658	1909.8412964344025
63	91.068405	1.5593656	94.42197	89.05646	93.19671	0.06658191	93.29873	93.112236	132.1	68.4	251999	53.71327	11.579209	115.94105	39.46037	-54.272297	2.991872	1940.918939590454
64	91.34703	1.7169406	94.49366	88.02055	93.20823	0.07112004	93.300735	93.102325	127.741936	68.3	255999	53.802883	11.836453	115.45928	38.159542	-54.355446	3.0794122	1972.8277349472046
